label,text
1,PC_005882 PC_025640 PC_033001 PC_003364 PC_008251 PC_020552 PC_020553 PC_011249 PC_010490 PC_020554 PC_003998 PC_032119 PC_032120 PC_008252 PC_011250 PC_032121 PC_013399 PC_013400 PC_007818 PC_012146 PC_001501 PC_013402 PC_013403 PC_001850 PC_032124 PC_013404 PC_013405 PC_013406 PC_010491 PC_013407 PC_004507 PC_013408 PC_013409 PC_003787 PC_032125 PC_011251 PC_012147 PC_012148 PC_012149 PC_012150 PC_007824 PC_017494 PC_025645 PC_013412 PC_014879 PC_017491 PC_014904 PC_020551
1,PC_010491 PC_010642 PC_000739 PC_004010 PC_007497 PC_006723 PC_017892 PC_012381 PC_007829 PC_005605 PC_006385 PC_010706 PC_009242 PC_008749 PC_008352 PC_005413 PC_015188 PC_005996 PC_001389 PC_003791 PC_013640 PC_011450 PC_014897 PC_011451 PC_011452 PC_006694 PC_015189 PC_004353 PC_003190 PC_001451 PC_008890 PC_011491 PC_001451 PC_005884 PC_004521 PC_008264 PC_010032 PC_015383 PC_005325 PC_003182 PC_010033 PC_008753 PC_005884 PC_010033 PC_008753
1,PC_017808 PC_017813 PC_011413 PC_005317 PC_017814 PC_017815 PC_017816 PC_032922 PC_017817 PC_011415 PC_006353 PC_017818 PC_000721 PC_013592 PC_006347 PC_017819 PC_008841 PC_012327 PC_012328 PC_013587 PC_002458 PC_017809 PC_007448 PC_011416 PC_017820 PC_013593 PC_015141 PC_001296 PC_020889 PC_011417 PC_017821 PC_002938 PC_017822 PC_017823 PC_017824 PC_020890 PC_032924 PC_032924 PC_017825 PC_014929 PC_015127 PC_015129 PC_017810 PC_017811 PC_017812
1,PC_003554 PC_008349 PC_026489 PC_014902 PC_033423 PC_033424 PC_033425 PC_008751 PC_033426 PC_005894 PC_002404 PC_013649 PC_026495 PC_015413
1,PC_001955 PC_005445 PC_005204 PC_000952 PC_003276 PC_008421 PC_003095 PC_011539 PC_000975 PC_003818 PC_002878 PC_001955 PC_000292 PC_001171 PC_003022 PC_001027 PC_001231 PC_000414 PC_015163 PC_002227 PC_000100 PC_001371 PC_002963 PC_001856 PC_003564 PC_007515 PC_002305 PC_001309 PC_001585 PC_005081 PC_007975 PC_009398 PC_006973 PC_008031 PC_009878 PC_001775 PC_010765 PC_010067 PC_010067 PC_000852 PC_010068 PC_011540 PC_010766 PC_033380 PC_010764 PC_010069 PC_010070 PC_008266 PC_008266 PC_010071 PC_000737 PC_000737 PC_002725 PC_001675 PC_005901 PC_009374 PC_003565 PC_002503 PC_003561 PC_003566 PC_004971 PC_005446 PC_017489 PC_012429 PC_001584 PC_026454
1,PC_001746 PC_007885 PC_011577 PC_007529 PC_010788 PC_010088 PC_010089 PC_010789 PC_011578 PC_015532 PC_004906 PC_008468 PC_009877 PC_033548 PC_003273 PC_002458 PC_005626 PC_026701 PC_026292 PC_003021 PC_026705 PC_000865 PC_005980 PC_007970 PC_021549 PC_001052 PC_002093 PC_012494 PC_001111 PC_013473 PC_008953 PC_003993 PC_021546 PC_017721 PC_026703
1,PC_017761 PC_008833 PC_002723 PC_003853 PC_017484
1,PC_017761 PC_008833 PC_002723 PC_003853 PC_017484
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_020907 PC_026500 PC_007930 PC_012340 PC_002396 PC_000521 PC_005991 PC_005703 PC_001164 PC_026797 PC_013720 PC_009868 PC_017838 PC_008745 PC_011314 PC_003092 PC_002635 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_034537 PC_026802 PC_011559 PC_005700 PC_007455 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_004616 PC_001768 PC_008900 PC_018019 PC_006356 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_001500 PC_002146 PC_002001 PC_017923 PC_009991 PC_008853 PC_008450 PC_010082 PC_003632 PC_003633 PC_004112
1,PC_007458 PC_006357 PC_003864 PC_005168 PC_020907 PC_026500 PC_007930 PC_012340 PC_002396 PC_000521 PC_005991 PC_005703 PC_001164 PC_026797 PC_013720 PC_009868 PC_017838 PC_008745 PC_011314 PC_003092 PC_002635 PC_002457 PC_000124 PC_004910 PC_011503 PC_001857 PC_001472 PC_034537 PC_026802 PC_011559 PC_005700 PC_007455 PC_041388 PC_034538 PC_034539 PC_002000 PC_004666 PC_015754 PC_004616 PC_001768 PC_008900 PC_018019 PC_006356 PC_001958 PC_001473 PC_027281 PC_034540 PC_007457 PC_003780 PC_001500 PC_002146 PC_002001 PC_017923 PC_009991 PC_008853 PC_008450 PC_010082 PC_003632 PC_003633 PC_004112
1,PC_017759 PC_004328 PC_006335 PC_004605 PC_004812 PC_000853 PC_003558 PC_001257 PC_001256 PC_000194 PC_000782 PC_004007 PC_001384 PC_000991 PC_000428 PC_000483 PC_000567 PC_004270 PC_000506 PC_000427 PC_002723 PC_000306 PC_003575 PC_003624 PC_005973 PC_007906 PC_006336 PC_006337 PC_006338 PC_002090 PC_004094 PC_000918 PC_004006 PC_006969 PC_007503 PC_044694 PC_021774 PC_000484 PC_000854 PC_002402 PC_003027 PC_003445
1,PC_005466 PC_012281 PC_012282 PC_003061 PC_008309 PC_008309 PC_002722 PC_000180 PC_000129 PC_013523 PC_000890 PC_005467 PC_010590 PC_003377 PC_008327 PC_001679 PC_000544 PC_004887 PC_004019 PC_018148 PC_020783 PC_020784 PC_033663 PC_007036 PC_033665 PC_011432 PC_033666 PC_033667 PC_007007 PC_017670 PC_013417 PC_009947 PC_002889 PC_004030 PC_033668 PC_009932 PC_017691 PC_017666 PC_001345 PC_020785 PC_004024 PC_010805 PC_004025 PC_004839 PC_013536 PC_003035 PC_003378 PC_005097 PC_001199 PC_002885 PC_001028 PC_001588 PC_009982 PC_017657 PC_007426 PC_001589 PC_010509 PC_017537 PC_001802 PC_004825 PC_009894 PC_000784 PC_007389 PC_010806 PC_003033 PC_005341 PC_002413 PC_015544 PC_015545 PC_004028 PC_013525 PC_025850 PC_001215 PC_001001 PC_004075 PC_003429 PC_012280
1,PC_007086 PC_010708 PC_018016 PC_026370 PC_002173 PC_026372 PC_026373 PC_002313 PC_015170 PC_021378 PC_005185 PC_002463 PC_021379 PC_033300 PC_033301 PC_002221 PC_002089 PC_018017 PC_002222 PC_001294 PC_007502 PC_004609 PC_010015 PC_001164 PC_005407 PC_004501 PC_033302 PC_013720 PC_002025 PC_009868 PC_026375 PC_005169 PC_002636 PC_011428 PC_003092 PC_000438 PC_000124 PC_004910 PC_011503 PC_002026 PC_001857 PC_018018 PC_007837 PC_003021 PC_009367 PC_003362 PC_004616 PC_001768 PC_021380 PC_008900 PC_012427 PC_018019 PC_001958 PC_001473 PC_033305 PC_000358 PC_010641 PC_000560 PC_007457 PC_005878 PC_027282 PC_013719 PC_001500 PC_000989 PC_001498 PC_015407 PC_003303 PC_015406
1,PC_003554 PC_008349 PC_026489 PC_014902 PC_033423 PC_033424 PC_033425 PC_008751 PC_033426 PC_005894 PC_002404 PC_013649 PC_026495 PC_015413
1,PC_003853 PC_012473 PC_011503 PC_001857 PC_001472 PC_026063 PC_026499 PC_009882 PC_021474 PC_003021 PC_005163 PC_012341 PC_003362 PC_008346 PC_005167 PC_004813 PC_009045 PC_008449 PC_001991 PC_003643 PC_002407 PC_000560 PC_015151 PC_003780 PC_001500 PC_002146 PC_007821 PC_015155 PC_010647 PC_009388 PC_008853 PC_020910 PC_003273 PC_000736 PC_008854 PC_002635 PC_017842 PC_017843 PC_032962 PC_003632 PC_003633 PC_004112 PC_006357 PC_003864 PC_008447 PC_005168 PC_020907 PC_026500 PC_008450 PC_001884 PC_005068 PC_005166 PC_003092 PC_008448
1,PC_033069 PC_026180 PC_026155 PC_004332 PC_000853 PC_004271 PC_033070 PC_001910 PC_002632 PC_000194 PC_001387 PC_000782 PC_032390 PC_010495 PC_000428 PC_000483 PC_001852 PC_000567 PC_005970 PC_000506 PC_000427 PC_000306 PC_033071 PC_033072 PC_021041 PC_026181 PC_044080 PC_026182 PC_013651 PC_017896 PC_011448 PC_001583 PC_026183 PC_015226 PC_026185 PC_003993 PC_000484 PC_000854 PC_003368 PC_002947 PC_001029
1,PC_001767 PC_006616 PC_005354 PC_006268 PC_001873 PC_007916 PC_002757 PC_006272 PC_006618 PC_003815 PC_005355 PC_007001 PC_008080 PC_006271 PC_002756 PC_009268 PC_006266 PC_006269 PC_004559 PC_011409 PC_002577 PC_003210 PC_006267 PC_003393 PC_004289 PC_004288 PC_003211 PC_009979 PC_006674 PC_005353 PC_005925 PC_006265 PC_003813 PC_012323 PC_003394 PC_008772 PC_003814 PC_004047 PC_003043 PC_004558 PC_005352 PC_003812 PC_004290 PC_004046 PC_006620 PC_003044 PC_006619 PC_004560 PC_005111 PC_006273 PC_007400
1,PC_007375 PC_010697 PC_012413 PC_012414 PC_010659 PC_010008 PC_004915 PC_012415 PC_005727 PC_003190 PC_001451 PC_009389 PC_008890 PC_011491 PC_001451 PC_004521 PC_008264 PC_010032 PC_015383 PC_005325 PC_003182 PC_011488 PC_001915 PC_012410 PC_015145 PC_017981 PC_026299 PC_003641 PC_013708 PC_006237 PC_003028 PC_003189 PC_004518 PC_000992 PC_004814 PC_005894 PC_017974 PC_003029 PC_007497 PC_007944 PC_006723 PC_001774 PC_007829 PC_005605 PC_012170 PC_003998 PC_007830 PC_006385 PC_012411 PC_012412 PC_007496 PC_011490
1,PC_017760 PC_033528 PC_027220 PC_001388 PC_013641 PC_027221 PC_034356 PC_006248 PC_034357 PC_004509 PC_002938 PC_001197 PC_026052 PC_015144 PC_004012 PC_018120 PC_004628 PC_013652 PC_013652 PC_011291 PC_001812 PC_018121 PC_001813 PC_002280 PC_001045 PC_000766 PC_018122 PC_018123 PC_003445 PC_008833 PC_011242 PC_015664 PC_004143 PC_018124 PC_034358 PC_015388 PC_021533 PC_034354
0,PC_002615 PC_001004 PC_002438 PC_013498 PC_001280 PC_003648 PC_000719 PC_001078 PC_018661 PC_000862 PC_000438 PC_000495 PC_002616 PC_001076 PC_013611 PC_000148 PC_005718 PC_005123 PC_004320 PC_005634 PC_004298 PC_000899 PC_017840 PC_000013 PC_000799 PC_005118 PC_000231 PC_000244 PC_001402 PC_004125 PC_000927 PC_000023 PC_007055 PC_000828 PC_026224 PC_001080 PC_000386 PC_000878 PC_005359 PC_000365 PC_008882 PC_000824 PC_005945 PC_003272 PC_003458 PC_000705
0,PC_003459 PC_032960 PC_017841 PC_006688 PC_002438 PC_025799 PC_001280 PC_000511 PC_000719 PC_001882 PC_006303 PC_006302 PC_000900 PC_007460 PC_004869 PC_002616 PC_001521 PC_013611 PC_004859 PC_004859 PC_006359 PC_001527 PC_032958 PC_001605 PC_003220 PC_005408 PC_000899 PC_000438 PC_000013 PC_001212 PC_001731 PC_001731 PC_000231 PC_007459 PC_000244 PC_001402 PC_001608 PC_000927 PC_000023 PC_007020 PC_001080 PC_000386 PC_001794 PC_000365 PC_000828 PC_005132 PC_001040 PC_009993 PC_004351 PC_000705
1,PC_005879 PC_004804 PC_004805 PC_004806 PC_001579 PC_001579 PC_005602 PC_003361 PC_002221 PC_002089 PC_003553 PC_005067 PC_002222 PC_005310 PC_001672 PC_000990 PC_001580 PC_020879 PC_026066 PC_017802 PC_006586 PC_008340 PC_006225 PC_020880 PC_000736 PC_002229 PC_004014 PC_001065 PC_001330 PC_001956 PC_001857 PC_001472 PC_002881 PC_006224 PC_005985 PC_032892 PC_009357 PC_026067 PC_026068 PC_002000 PC_005163 PC_003362 PC_001768 PC_002406 PC_004506 PC_005083 PC_001958 PC_009358 PC_000358 PC_000560 PC_001957 PC_003780 PC_001500 PC_002146 PC_001498 PC_006576 PC_003567 PC_015132 PC_017804 PC_005603 PC_007820 PC_006575
1,PC_006230 PC_032184 PC_017491 PC_014904 PC_020551 PC_025640 PC_033001 PC_025684 PC_006237 PC_002878 PC_000739 PC_020590 PC_026186 PC_004010 PC_014903 PC_020592 PC_009252 PC_025686 PC_013424 PC_020589 PC_013425 PC_033074 PC_005323 PC_007375 PC_005078 PC_010503 PC_014905 PC_032186 PC_012165 PC_003795 PC_004815 PC_003554 PC_032187 PC_012146 PC_020596 PC_001329 PC_011272 PC_012166 PC_008260 PC_009879 PC_008261 PC_013429 PC_025683 PC_006975 PC_005895 PC_020555 PC_011251 PC_012147 PC_012148 PC_012149 PC_012150 PC_020597 PC_025690 PC_000568 PC_006582 PC_025691 PC_025692 PC_032193 PC_032194 PC_013412 PC_032183
1,PC_002875 PC_032863 PC_000918 PC_032864 PC_006346 PC_007915 PC_013581 PC_007841 PC_005618 PC_005617 PC_006244 PC_006243 PC_005908 PC_007840 PC_020868 PC_011280 PC_005907 PC_005906 PC_032866 PC_004005 PC_032867 PC_007839 PC_005616 PC_005905 PC_005331 PC_005904 PC_005066 PC_032868 PC_026041 PC_005322 PC_005903 PC_004820 PC_014917 PC_032860 PC_032861 PC_032862 PC_026040
1,PC_001673 PC_007969 PC_005204 PC_010767 PC_006742 PC_005736 PC_002661 PC_005080 PC_000975 PC_005698 PC_003927 PC_002963 PC_012461 PC_001171 PC_013737 PC_013940 PC_001064 PC_001027 PC_002168 PC_000874 PC_001231 PC_002227 PC_008031 PC_000100 PC_000946 PC_000696 PC_015164 PC_007515 PC_002305 PC_001585 PC_005082 PC_000630 PC_010764 PC_004671 PC_003790 PC_004672 PC_001953 PC_004627 PC_004516 PC_004674 PC_005076 PC_004392 PC_004013 PC_010072 PC_004009 PC_003794 PC_002519 PC_004675 PC_006459 PC_001452 PC_001452 PC_001452 PC_002488 PC_002488 PC_001554 PC_003104 PC_004972 PC_003858 PC_004393 PC_004973 PC_005740 PC_003865 PC_001643 PC_000889 PC_004971 PC_005075 PC_005446 PC_013979 PC_007969
1,PC_002226 PC_033065 PC_003178 PC_000739 PC_006363 PC_021037 PC_005995 PC_021069 PC_007938 PC_021465 PC_005412 PC_008351 PC_005412 PC_012433 PC_017897 PC_012471 PC_012344 PC_003274 PC_021069 PC_018070 PC_026187 PC_013643 PC_026188 PC_006696 PC_020945 PC_021043 PC_020947 PC_003790 PC_018071 PC_001953 PC_018072 PC_000852 PC_002575 PC_004519 PC_006045 PC_018073 PC_013747 PC_013748 PC_018074 PC_013427 PC_021466 PC_034560 PC_020572 PC_003641 PC_014882 PC_007366 PC_008360 PC_026492 PC_033420 PC_018063 PC_006691 PC_004057 PC_013411 PC_006971 PC_009999 PC_026383 PC_010655
1,PC_012161 PC_020587 PC_006237 PC_003028 PC_003189 PC_004518 PC_004814 PC_005894 PC_005894 PC_003029 PC_014903 PC_007376 PC_020592 PC_009252 PC_013424 PC_020589 PC_014899 PC_025694 PC_032195 PC_020589 PC_013425 PC_033074 PC_007375 PC_032196 PC_002092 PC_002092 PC_006977 PC_025695 PC_012146 PC_032197 PC_006978 PC_002724 PC_032198 PC_032199 PC_032200 PC_032201 PC_004816 PC_032202 PC_032203 PC_003787 PC_003190 PC_005323 PC_001451 PC_004521 PC_032204 PC_020603 PC_020597 PC_005897 PC_006582 PC_014908 PC_032205 PC_032206 PC_010504 PC_025697 PC_010502 PC_013412 PC_006976 PC_014896 PC_025677
1,PC_001955 PC_007060 PC_003276 PC_003095 PC_007570 PC_000975 PC_005698 PC_002793 PC_003277 PC_002942 PC_003022 PC_015162 PC_003959 PC_003096 PC_003960 PC_000874 PC_001231 PC_000414 PC_015163 PC_001100 PC_000100 PC_001856 PC_013618 PC_017852 PC_000696 PC_015164 PC_000269 PC_009549 PC_001198 PC_003634 PC_004914 PC_001391 PC_000992 PC_009374 PC_003370 PC_007076 PC_005704 PC_002462 PC_005327 PC_002405 PC_004941 PC_003372 PC_003460 PC_003461 PC_004817 PC_005410 PC_003462 PC_005705 PC_003278 PC_000307 PC_001226 PC_001357 PC_001301 PC_001295 PC_004916 PC_002575 PC_000507 PC_000855 PC_001634 PC_002794 PC_001363 PC_011686 PC_004617 PC_021841 PC_001030
1,PC_000854 PC_012488 PC_028220 PC_015562 PC_013440 PC_034351 PC_000918 PC_005072 PC_026143 PC_034831 PC_000484 PC_034832 PC_034833 PC_006617 PC_032038 PC_034835 PC_000427 PC_000506 PC_005970 PC_001583 PC_001852 PC_000483 PC_000428 PC_010202 PC_007996 PC_004752 PC_000194 PC_002632 PC_001910 PC_005626 PC_000306 PC_027218 PC_004271 PC_000853 PC_011260 PC_004332 PC_011449 PC_010649 PC_003027 PC_018474 PC_003368 PC_001387 PC_027392 PC_027393 PC_013774 PC_015523
